country,technology,year,pub_count
Latvia,Geothermal,2005,1
Latvia,Geothermal,2007,1
Latvia,Geothermal,2008,1
Latvia,Geothermal,2009,1
Latvia,Geothermal,2011,1
Latvia,Geothermal,2012,1
Latvia,Geothermal,2013,2
Latvia,Geothermal,2014,1
Latvia,Geothermal,2015,4
Latvia,Geothermal,2016,4
Latvia,Geothermal,2017,3
Latvia,Geothermal,2018,4
Latvia,Geothermal,2019,10
Latvia,Geothermal,2020,8
Latvia,Geothermal,2021,10
Latvia,Geothermal,2022,5
Latvia,Geothermal,2023,11
Lithuania,Geothermal,2004,1
Lithuania,Geothermal,2006,2
Lithuania,Geothermal,2008,4
Lithuania,Geothermal,2009,3
Lithuania,Geothermal,2011,8
Lithuania,Geothermal,2012,5
Lithuania,Geothermal,2013,9
Lithuania,Geothermal,2014,4
Lithuania,Geothermal,2015,6
Lithuania,Geothermal,2016,4
Lithuania,Geothermal,2017,4
Lithuania,Geothermal,2018,7
Lithuania,Geothermal,2019,9
Lithuania,Geothermal,2020,7
Lithuania,Geothermal,2021,8
Lithuania,Geothermal,2022,15
Lithuania,Geothermal,2023,23
Luxembourg,Geothermal,2011,1
Luxembourg,Geothermal,2015,1
Luxembourg,Geothermal,2016,2
Luxembourg,Geothermal,2017,1
Luxembourg,Geothermal,2018,3
Luxembourg,Geothermal,2019,1
Luxembourg,Geothermal,2020,3
Luxembourg,Geothermal,2021,3
Luxembourg,Geothermal,2022,3
Luxembourg,Geothermal,2023,4
Mexico,Geothermal,1979,1
Mexico,Geothermal,1980,1
Mexico,Geothermal,1985,3
Mexico,Geothermal,1986,8
Mexico,Geothermal,1987,6
Mexico,Geothermal,1988,5
Mexico,Geothermal,1989,6
Mexico,Geothermal,1990,6
Mexico,Geothermal,1991,7
Mexico,Geothermal,1992,5
Mexico,Geothermal,1994,1
Mexico,Geothermal,1997,2
Mexico,Geothermal,1999,2
Mexico,Geothermal,2000,2
Mexico,Geothermal,2001,1
Mexico,Geothermal,2002,1
Mexico,Geothermal,2004,1
Mexico,Geothermal,2005,5
Mexico,Geothermal,2006,1
Mexico,Geothermal,2007,3
Mexico,Geothermal,2008,3
Mexico,Geothermal,2009,3
Mexico,Geothermal,2010,5
Mexico,Geothermal,2011,7
Mexico,Geothermal,2012,6
Mexico,Geothermal,2013,16
Mexico,Geothermal,2014,7
Mexico,Geothermal,2015,19
Mexico,Geothermal,2016,18
Mexico,Geothermal,2017,16
Mexico,Geothermal,2018,19
Mexico,Geothermal,2019,50
Mexico,Geothermal,2020,34
Mexico,Geothermal,2021,45
Mexico,Geothermal,2022,62
Mexico,Geothermal,2023,75
Netherlands,Geothermal,1974,1
Netherlands,Geothermal,1975,1
Netherlands,Geothermal,1977,2
Netherlands,Geothermal,1979,3
Netherlands,Geothermal,1980,2
Netherlands,Geothermal,1983,1
Netherlands,Geothermal,1985,1
Netherlands,Geothermal,1986,2
Netherlands,Geothermal,1991,1
Netherlands,Geothermal,1993,1
Netherlands,Geothermal,1994,1
Netherlands,Geothermal,1995,1
Netherlands,Geothermal,1996,2
Netherlands,Geothermal,1998,2
Netherlands,Geothermal,1999,3
Netherlands,Geothermal,2000,3
Netherlands,Geothermal,2001,1
Netherlands,Geothermal,2002,2
Netherlands,Geothermal,2003,2
Netherlands,Geothermal,2004,1
Netherlands,Geothermal,2005,3
Netherlands,Geothermal,2006,6
Netherlands,Geothermal,2007,6
Netherlands,Geothermal,2008,12
Netherlands,Geothermal,2009,12
Netherlands,Geothermal,2010,19
Netherlands,Geothermal,2011,16
Netherlands,Geothermal,2012,27
Netherlands,Geothermal,2013,35
Netherlands,Geothermal,2014,37
Netherlands,Geothermal,2015,52
Netherlands,Geothermal,2016,46
Netherlands,Geothermal,2017,59
Netherlands,Geothermal,2018,89
Netherlands,Geothermal,2019,100
Netherlands,Geothermal,2020,121
Netherlands,Geothermal,2021,130
Netherlands,Geothermal,2022,135
Netherlands,Geothermal,2023,163
New Zealand,Geothermal,1974,2
New Zealand,Geothermal,1979,1
New Zealand,Geothermal,1980,3
New Zealand,Geothermal,1982,2
New Zealand,Geothermal,1983,2
New Zealand,Geothermal,1984,4
New Zealand,Geothermal,1985,3
New Zealand,Geothermal,1986,2
New Zealand,Geothermal,1988,3
New Zealand,Geothermal,1989,1
New Zealand,Geothermal,1992,3
New Zealand,Geothermal,1993,3
New Zealand,Geothermal,1994,1
New Zealand,Geothermal,1995,1
New Zealand,Geothermal,1996,4
New Zealand,Geothermal,1997,3
New Zealand,Geothermal,1998,2
New Zealand,Geothermal,2000,1
New Zealand,Geothermal,2001,2
New Zealand,Geothermal,2003,3
New Zealand,Geothermal,2004,1
New Zealand,Geothermal,2005,3
New Zealand,Geothermal,2006,2
New Zealand,Geothermal,2007,7
New Zealand,Geothermal,2008,8
New Zealand,Geothermal,2009,11
New Zealand,Geothermal,2010,12
New Zealand,Geothermal,2011,11
New Zealand,Geothermal,2012,9
New Zealand,Geothermal,2013,14
New Zealand,Geothermal,2014,21
New Zealand,Geothermal,2015,31
New Zealand,Geothermal,2016,17
New Zealand,Geothermal,2017,23
New Zealand,Geothermal,2018,20
New Zealand,Geothermal,2019,33
New Zealand,Geothermal,2020,39
New Zealand,Geothermal,2021,33
New Zealand,Geothermal,2022,31
New Zealand,Geothermal,2023,33
Norway,Geothermal,1976,1
Norway,Geothermal,1977,1
Norway,Geothermal,1978,1
Norway,Geothermal,1980,1
Norway,Geothermal,1982,1
Norway,Geothermal,1983,2
Norway,Geothermal,1985,1
Norway,Geothermal,1987,2
Norway,Geothermal,1992,1
Norway,Geothermal,1996,1
Norway,Geothermal,1998,1
Norway,Geothermal,1999,1
Norway,Geothermal,2000,1
Norway,Geothermal,2001,1
Norway,Geothermal,2002,2
Norway,Geothermal,2003,2
Norway,Geothermal,2004,4
Norway,Geothermal,2005,5
Norway,Geothermal,2006,2
Norway,Geothermal,2007,3
Norway,Geothermal,2008,5
Norway,Geothermal,2009,2
Norway,Geothermal,2010,10
Norway,Geothermal,2011,13
Norway,Geothermal,2012,10
Norway,Geothermal,2013,16
Norway,Geothermal,2014,26
Norway,Geothermal,2015,25
Norway,Geothermal,2016,24
Norway,Geothermal,2017,28
Norway,Geothermal,2018,43
Norway,Geothermal,2019,49
Norway,Geothermal,2020,61
Norway,Geothermal,2021,74
Norway,Geothermal,2022,72
Norway,Geothermal,2023,110
Poland,Geothermal,1974,1
Poland,Geothermal,1977,1
Poland,Geothermal,1982,2
Poland,Geothermal,1991,1
Poland,Geothermal,1998,2
Poland,Geothermal,2000,3
Poland,Geothermal,2001,1
Poland,Geothermal,2002,2
Poland,Geothermal,2003,11
Poland,Geothermal,2004,4
Poland,Geothermal,2005,5
Poland,Geothermal,2006,4
Poland,Geothermal,2007,2
Poland,Geothermal,2008,6
Poland,Geothermal,2009,3
Poland,Geothermal,2010,12
Poland,Geothermal,2011,13
Poland,Geothermal,2012,23
Poland,Geothermal,2013,16
Poland,Geothermal,2014,32
Poland,Geothermal,2015,42
Poland,Geothermal,2016,43
Poland,Geothermal,2017,54
Poland,Geothermal,2018,89
Poland,Geothermal,2019,91
Poland,Geothermal,2020,123
Poland,Geothermal,2021,171
Poland,Geothermal,2022,136
Poland,Geothermal,2023,186
Portugal,Geothermal,1988,1
Portugal,Geothermal,1989,1
Portugal,Geothermal,1995,1
Portugal,Geothermal,1999,1
Portugal,Geothermal,2002,1
Portugal,Geothermal,2004,2
Portugal,Geothermal,2005,1
Portugal,Geothermal,2007,2
Portugal,Geothermal,2008,1
Portugal,Geothermal,2009,1
Portugal,Geothermal,2010,2
Portugal,Geothermal,2011,2
Portugal,Geothermal,2012,9
Portugal,Geothermal,2013,7
Portugal,Geothermal,2014,8
Portugal,Geothermal,2015,7
Portugal,Geothermal,2016,11
Portugal,Geothermal,2017,17
Portugal,Geothermal,2018,18
Portugal,Geothermal,2019,25
Portugal,Geothermal,2020,24
Portugal,Geothermal,2021,26
Portugal,Geothermal,2022,27
Portugal,Geothermal,2023,88
Republic of Türkiye,Geothermal,1985,2
Republic of Türkiye,Geothermal,1986,2
Republic of Türkiye,Geothermal,1988,4
Republic of Türkiye,Geothermal,1989,1
Republic of Türkiye,Geothermal,1991,2
Republic of Türkiye,Geothermal,1993,1
Republic of Türkiye,Geothermal,1996,1
Republic of Türkiye,Geothermal,1998,1
Republic of Türkiye,Geothermal,1999,5
Republic of Türkiye,Geothermal,2000,1
Republic of Türkiye,Geothermal,2001,4
Republic of Türkiye,Geothermal,2002,4
Republic of Türkiye,Geothermal,2003,12
Republic of Türkiye,Geothermal,2004,19
Republic of Türkiye,Geothermal,2005,12
Republic of Türkiye,Geothermal,2006,17
Republic of Türkiye,Geothermal,2007,12
Republic of Türkiye,Geothermal,2008,11
Republic of Türkiye,Geothermal,2009,18
Republic of Türkiye,Geothermal,2010,20
Republic of Türkiye,Geothermal,2011,28
Republic of Türkiye,Geothermal,2012,24
Republic of Türkiye,Geothermal,2013,36
Republic of Türkiye,Geothermal,2014,37
Republic of Türkiye,Geothermal,2015,34
Republic of Türkiye,Geothermal,2016,52
Republic of Türkiye,Geothermal,2017,68
Republic of Türkiye,Geothermal,2018,92
Republic of Türkiye,Geothermal,2019,112
Republic of Türkiye,Geothermal,2020,148
Republic of Türkiye,Geothermal,2021,202
Republic of Türkiye,Geothermal,2022,234
Republic of Türkiye,Geothermal,2023,272
Slovak Republic,Geothermal,1974,1
Slovak Republic,Geothermal,1975,2
Slovak Republic,Geothermal,1984,1
Slovak Republic,Geothermal,1986,3
Slovak Republic,Geothermal,1992,1
Slovak Republic,Geothermal,1994,1
Slovak Republic,Geothermal,1999,1
Slovak Republic,Geothermal,2001,1
Slovak Republic,Geothermal,2002,1
Slovak Republic,Geothermal,2004,2
Slovak Republic,Geothermal,2008,1
Slovak Republic,Geothermal,2009,7
Slovak Republic,Geothermal,2010,3
Slovak Republic,Geothermal,2011,5
Slovak Republic,Geothermal,2012,8
Slovak Republic,Geothermal,2013,9
Slovak Republic,Geothermal,2014,16
Slovak Republic,Geothermal,2015,11
Slovak Republic,Geothermal,2016,8
Slovak Republic,Geothermal,2017,9
Slovak Republic,Geothermal,2018,12
Slovak Republic,Geothermal,2019,9
Slovak Republic,Geothermal,2020,15
Slovak Republic,Geothermal,2021,16
Slovak Republic,Geothermal,2022,20
Slovak Republic,Geothermal,2023,24
Spain,Geothermal,1975,1
Spain,Geothermal,1985,1
Spain,Geothermal,1986,2
Spain,Geothermal,1987,1
Spain,Geothermal,1991,1
Spain,Geothermal,1992,1
Spain,Geothermal,1993,1
Spain,Geothermal,1997,1
Spain,Geothermal,1998,3
Spain,Geothermal,1999,1
Spain,Geothermal,2002,1
Spain,Geothermal,2003,1
Spain,Geothermal,2004,2
Spain,Geothermal,2005,2
Spain,Geothermal,2006,4
Spain,Geothermal,2007,5
Spain,Geothermal,2008,3
Spain,Geothermal,2009,10
Spain,Geothermal,2010,13
Spain,Geothermal,2011,20
Spain,Geothermal,2012,29
Spain,Geothermal,2013,15
Spain,Geothermal,2014,22
Spain,Geothermal,2015,35
Spain,Geothermal,2016,50
Spain,Geothermal,2017,56
Spain,Geothermal,2018,77
Spain,Geothermal,2019,96
Spain,Geothermal,2020,105
Spain,Geothermal,2021,119
Spain,Geothermal,2022,171
Spain,Geothermal,2023,234
Sweden,Geothermal,1976,1
Sweden,Geothermal,1978,1
Sweden,Geothermal,1979,2
Sweden,Geothermal,1980,4
Sweden,Geothermal,1981,1
Sweden,Geothermal,1984,1
Sweden,Geothermal,1986,2
Sweden,Geothermal,1989,1
Sweden,Geothermal,1992,2
Sweden,Geothermal,1995,1
Sweden,Geothermal,1996,1
Sweden,Geothermal,1998,1
Sweden,Geothermal,2000,1
Sweden,Geothermal,2002,3
Sweden,Geothermal,2003,2
Sweden,Geothermal,2004,3
Sweden,Geothermal,2005,2
Sweden,Geothermal,2006,3
Sweden,Geothermal,2007,2
Sweden,Geothermal,2008,9
Sweden,Geothermal,2009,10
Sweden,Geothermal,2010,15
Sweden,Geothermal,2011,9
Sweden,Geothermal,2012,11
Sweden,Geothermal,2013,24
Sweden,Geothermal,2014,32
Sweden,Geothermal,2015,23
Sweden,Geothermal,2016,17
Sweden,Geothermal,2017,27
Sweden,Geothermal,2018,49
Sweden,Geothermal,2019,47
Sweden,Geothermal,2020,47
Sweden,Geothermal,2021,60
Sweden,Geothermal,2022,64
Sweden,Geothermal,2023,85
Switzerland,Geothermal,1974,2
Switzerland,Geothermal,1976,1
Switzerland,Geothermal,1978,1
Switzerland,Geothermal,1979,1
Switzerland,Geothermal,1982,1
Switzerland,Geothermal,1984,3
Switzerland,Geothermal,1987,1
Switzerland,Geothermal,1989,1
Switzerland,Geothermal,1990,1
Switzerland,Geothermal,1991,2
Switzerland,Geothermal,1992,3
Switzerland,Geothermal,1993,1
Switzerland,Geothermal,1994,2
Switzerland,Geothermal,1995,1
Switzerland,Geothermal,1996,2
Switzerland,Geothermal,1997,1
Switzerland,Geothermal,1998,1
Switzerland,Geothermal,1999,1
Switzerland,Geothermal,2000,3
Switzerland,Geothermal,2002,6
Switzerland,Geothermal,2003,6
Switzerland,Geothermal,2004,7
Switzerland,Geothermal,2005,6
Switzerland,Geothermal,2006,4
Switzerland,Geothermal,2007,11
Switzerland,Geothermal,2008,9
Switzerland,Geothermal,2009,9
Switzerland,Geothermal,2010,19
Switzerland,Geothermal,2011,19
Switzerland,Geothermal,2012,20
Switzerland,Geothermal,2013,23
Switzerland,Geothermal,2014,36
Switzerland,Geothermal,2015,43
Switzerland,Geothermal,2016,43
Switzerland,Geothermal,2017,47
Switzerland,Geothermal,2018,70
Switzerland,Geothermal,2019,99
Switzerland,Geothermal,2020,109
Switzerland,Geothermal,2021,109
Switzerland,Geothermal,2022,108
Switzerland,Geothermal,2023,148
United Kingdom,Geothermal,1974,2
United Kingdom,Geothermal,1975,8
United Kingdom,Geothermal,1976,5
United Kingdom,Geothermal,1977,4
United Kingdom,Geothermal,1978,6
United Kingdom,Geothermal,1979,6
United Kingdom,Geothermal,1980,13
United Kingdom,Geothermal,1981,6
United Kingdom,Geothermal,1982,5
United Kingdom,Geothermal,1983,5
United Kingdom,Geothermal,1984,6
United Kingdom,Geothermal,1985,10
United Kingdom,Geothermal,1986,4
United Kingdom,Geothermal,1987,7
United Kingdom,Geothermal,1988,5
United Kingdom,Geothermal,1989,14
United Kingdom,Geothermal,1990,8
United Kingdom,Geothermal,1991,3
United Kingdom,Geothermal,1992,3
United Kingdom,Geothermal,1993,3
United Kingdom,Geothermal,1994,4
United Kingdom,Geothermal,1995,6
United Kingdom,Geothermal,1996,7
United Kingdom,Geothermal,1997,6
United Kingdom,Geothermal,1998,7
United Kingdom,Geothermal,1999,5
United Kingdom,Geothermal,2000,9
United Kingdom,Geothermal,2001,7
United Kingdom,Geothermal,2002,7
United Kingdom,Geothermal,2003,10
United Kingdom,Geothermal,2004,12
United Kingdom,Geothermal,2005,11
United Kingdom,Geothermal,2006,15
United Kingdom,Geothermal,2007,22
United Kingdom,Geothermal,2008,31
United Kingdom,Geothermal,2009,23
United Kingdom,Geothermal,2010,36
United Kingdom,Geothermal,2011,43
United Kingdom,Geothermal,2012,41
United Kingdom,Geothermal,2013,71
United Kingdom,Geothermal,2014,82
United Kingdom,Geothermal,2015,94
United Kingdom,Geothermal,2016,106
United Kingdom,Geothermal,2017,139
United Kingdom,Geothermal,2018,199
United Kingdom,Geothermal,2019,235
United Kingdom,Geothermal,2020,305
United Kingdom,Geothermal,2021,338
United Kingdom,Geothermal,2022,330
United Kingdom,Geothermal,2023,492
United States,Geothermal,1974,50
United States,Geothermal,1975,42
United States,Geothermal,1976,49
United States,Geothermal,1977,70
United States,Geothermal,1978,71
United States,Geothermal,1979,77
United States,Geothermal,1980,103
United States,Geothermal,1981,81
United States,Geothermal,1982,91
United States,Geothermal,1983,64
United States,Geothermal,1984,44
United States,Geothermal,1985,36
United States,Geothermal,1986,52
United States,Geothermal,1987,30
United States,Geothermal,1988,45
United States,Geothermal,1989,27
United States,Geothermal,1990,42
United States,Geothermal,1991,38
United States,Geothermal,1992,28
United States,Geothermal,1993,27
United States,Geothermal,1994,34
United States,Geothermal,1995,21
United States,Geothermal,1996,41
United States,Geothermal,1997,36
United States,Geothermal,1998,41
United States,Geothermal,1999,26
United States,Geothermal,2000,39
United States,Geothermal,2001,40
United States,Geothermal,2002,69
United States,Geothermal,2003,66
United States,Geothermal,2004,50
United States,Geothermal,2005,94
United States,Geothermal,2006,71
United States,Geothermal,2007,85
United States,Geothermal,2008,93
United States,Geothermal,2009,119
United States,Geothermal,2010,148
United States,Geothermal,2011,189
United States,Geothermal,2012,253
United States,Geothermal,2013,327
United States,Geothermal,2014,264
United States,Geothermal,2015,314
United States,Geothermal,2016,358
United States,Geothermal,2017,331
United States,Geothermal,2018,370
United States,Geothermal,2019,385
United States,Geothermal,2020,540
United States,Geothermal,2021,550
United States,Geothermal,2022,696
United States,Geothermal,2023,808
Australia,Hydro,1974,2
Australia,Hydro,1976,1
Australia,Hydro,1978,3
Australia,Hydro,1979,1
Australia,Hydro,1980,4
Australia,Hydro,1981,1
Australia,Hydro,1982,1
Australia,Hydro,1983,2
Australia,Hydro,1984,4
Australia,Hydro,1986,3
Australia,Hydro,1987,3
Australia,Hydro,1988,6
Australia,Hydro,1989,2
Australia,Hydro,1990,1
Australia,Hydro,1991,2
Australia,Hydro,1992,2
Australia,Hydro,1993,5
Australia,Hydro,1994,1
Australia,Hydro,1995,3
Australia,Hydro,1996,5
Australia,Hydro,1997,3
Australia,Hydro,1998,2
Australia,Hydro,1999,6
Australia,Hydro,2000,5
Australia,Hydro,2001,7
Australia,Hydro,2002,22
Australia,Hydro,2003,39
Australia,Hydro,2004,16
Australia,Hydro,2005,21
Australia,Hydro,2006,17
Australia,Hydro,2007,31
Australia,Hydro,2008,45
Australia,Hydro,2009,59
Australia,Hydro,2010,52
Australia,Hydro,2011,72
Australia,Hydro,2012,119
Australia,Hydro,2013,117
Australia,Hydro,2014,135
Australia,Hydro,2015,144
Australia,Hydro,2016,172
Australia,Hydro,2017,225
Australia,Hydro,2018,271
Australia,Hydro,2019,263
Australia,Hydro,2020,309
Australia,Hydro,2021,367
Australia,Hydro,2022,414
Australia,Hydro,2023,585
Austria,Hydro,1975,1
Austria,Hydro,1976,1
Austria,Hydro,1977,1
Austria,Hydro,1978,1
Austria,Hydro,1979,1
Austria,Hydro,1980,1
Austria,Hydro,1981,1
Austria,Hydro,1982,1
Austria,Hydro,1984,4
Austria,Hydro,1985,2
Austria,Hydro,1986,4
Austria,Hydro,1987,1
Austria,Hydro,1988,2
Austria,Hydro,1989,2
Austria,Hydro,1990,6
Austria,Hydro,1991,5
Austria,Hydro,1992,1
Austria,Hydro,1993,2
Austria,Hydro,1994,4
Austria,Hydro,1995,6
Austria,Hydro,1996,6
Austria,Hydro,1997,4
Austria,Hydro,1998,7
Austria,Hydro,1999,7
Austria,Hydro,2000,7
Austria,Hydro,2001,3
Austria,Hydro,2002,7
Austria,Hydro,2003,4
Austria,Hydro,2004,10
Austria,Hydro,2005,14
Austria,Hydro,2006,12
Austria,Hydro,2007,12
Austria,Hydro,2008,14
Austria,Hydro,2009,28
Austria,Hydro,2010,32
Austria,Hydro,2011,23
Austria,Hydro,2012,38
Austria,Hydro,2013,60
Austria,Hydro,2014,50
Austria,Hydro,2015,83
Austria,Hydro,2016,128
Austria,Hydro,2017,98
Austria,Hydro,2018,149
Austria,Hydro,2019,130
Austria,Hydro,2020,167
Austria,Hydro,2021,190
Austria,Hydro,2022,205
Austria,Hydro,2023,275
Belgium,Hydro,1976,2
Belgium,Hydro,1980,1
Belgium,Hydro,1981,1
Belgium,Hydro,1985,1
Belgium,Hydro,1986,1
Belgium,Hydro,1990,1
Belgium,Hydro,1992,1
Belgium,Hydro,1994,2
Belgium,Hydro,1995,1
Belgium,Hydro,1996,1
Belgium,Hydro,1997,2
Belgium,Hydro,1999,6
Belgium,Hydro,2000,2
Belgium,Hydro,2001,7
Belgium,Hydro,2002,5
Belgium,Hydro,2003,9
Belgium,Hydro,2004,16
Belgium,Hydro,2005,15
Belgium,Hydro,2006,19
Belgium,Hydro,2007,18
Belgium,Hydro,2008,24
Belgium,Hydro,2009,25
Belgium,Hydro,2010,28
Belgium,Hydro,2011,31
Belgium,Hydro,2012,42
Belgium,Hydro,2013,41
Belgium,Hydro,2014,59
Belgium,Hydro,2015,57
Belgium,Hydro,2016,75
Belgium,Hydro,2017,69
Belgium,Hydro,2018,81
Belgium,Hydro,2019,102
Belgium,Hydro,2020,133
Belgium,Hydro,2021,152
Belgium,Hydro,2022,156
Belgium,Hydro,2023,212
Brazil,Hydro,1974,1
Brazil,Hydro,1976,1
Brazil,Hydro,1978,2
Brazil,Hydro,1979,3
Brazil,Hydro,1980,4
Brazil,Hydro,1981,2
Brazil,Hydro,1982,4
Brazil,Hydro,1983,3
Brazil,Hydro,1984,6
Brazil,Hydro,1985,5
Brazil,Hydro,1986,1
Brazil,Hydro,1987,4
Brazil,Hydro,1988,9
Brazil,Hydro,1989,11
Brazil,Hydro,1990,3
Brazil,Hydro,1991,9
Brazil,Hydro,1992,4
Brazil,Hydro,1993,4
Brazil,Hydro,1994,9
Brazil,Hydro,1995,12
Brazil,Hydro,1996,16
Brazil,Hydro,1997,11
Brazil,Hydro,1998,19
Brazil,Hydro,1999,17
Brazil,Hydro,2000,28
Brazil,Hydro,2001,35
Brazil,Hydro,2002,51
Brazil,Hydro,2003,59
Brazil,Hydro,2004,50
Brazil,Hydro,2005,79
Brazil,Hydro,2006,85
Brazil,Hydro,2007,114
Brazil,Hydro,2008,127
Brazil,Hydro,2009,159
Brazil,Hydro,2010,187
Brazil,Hydro,2011,211
Brazil,Hydro,2012,307
Brazil,Hydro,2013,331
Brazil,Hydro,2014,369
Brazil,Hydro,2015,499
Brazil,Hydro,2016,558
Brazil,Hydro,2017,581
Brazil,Hydro,2018,692
Brazil,Hydro,2019,693
Brazil,Hydro,2020,832
Brazil,Hydro,2021,1031
Brazil,Hydro,2022,933
Brazil,Hydro,2023,1233
Canada,Hydro,1974,5
Canada,Hydro,1975,2
Canada,Hydro,1976,8
Canada,Hydro,1977,7
Canada,Hydro,1978,3
Canada,Hydro,1979,8
Canada,Hydro,1980,9
Canada,Hydro,1981,6
Canada,Hydro,1982,7
Canada,Hydro,1983,8
Canada,Hydro,1984,12
Canada,Hydro,1985,17
Canada,Hydro,1986,12
Canada,Hydro,1987,17
Canada,Hydro,1988,24
Canada,Hydro,1989,22
Canada,Hydro,1990,20
Canada,Hydro,1991,28
Canada,Hydro,1992,19
Canada,Hydro,1993,18
Canada,Hydro,1994,16
Canada,Hydro,1995,25
Canada,Hydro,1996,48
Canada,Hydro,1997,26
Canada,Hydro,1998,34
Canada,Hydro,1999,30
Canada,Hydro,2000,41
Canada,Hydro,2001,41
Canada,Hydro,2002,67
Canada,Hydro,2003,50
Canada,Hydro,2004,47
Canada,Hydro,2005,61
Canada,Hydro,2006,72
Canada,Hydro,2007,90
Canada,Hydro,2008,83
Canada,Hydro,2009,113
Canada,Hydro,2010,107
Canada,Hydro,2011,165
Canada,Hydro,2012,176
Canada,Hydro,2013,189
Canada,Hydro,2014,254
Canada,Hydro,2015,248
Canada,Hydro,2016,290
Canada,Hydro,2017,285
Canada,Hydro,2018,344
Canada,Hydro,2019,319
Canada,Hydro,2020,456
Canada,Hydro,2021,666
Canada,Hydro,2022,503
Canada,Hydro,2023,766
Chile,Hydro,1982,1
Chile,Hydro,1984,1
Chile,Hydro,1989,1
Chile,Hydro,1992,1
Chile,Hydro,1994,1
Chile,Hydro,1997,2
Chile,Hydro,1998,1
Chile,Hydro,1999,1
Chile,Hydro,2000,3
Chile,Hydro,2001,3
